price,price_date,asin,currency,price_type
8.42,06/14/2020,B07QVSST4C,$,amazon
8.42,06/15/2020,B07QVSST4C,$,amazon
8.42,06/16/2020,B07QVSST4C,$,amazon
8.42,06/17/2020,B07QVSST4C,$,amazon
8.78,06/18/2020,B07QVSST4C,$,amazon
8.78,06/19/2020,B07QVSST4C,$,amazon
8.78,06/20/2020,B07QVSST4C,$,amazon
8.78,06/21/2020,B07QVSST4C,$,amazon
8.66,06/22/2020,B07QVSST4C,$,amazon
8.66,06/23/2020,B07QVSST4C,$,amazon
8.66,06/24/2020,B07QVSST4C,$,amazon
8.66,06/25/2020,B07QVSST4C,$,amazon
8.66,06/26/2020,B07QVSST4C,$,amazon
8.66,06/27/2020,B07QVSST4C,$,amazon
8.66,06/28/2020,B07QVSST4C,$,amazon
8.66,06/29/2020,B07QVSST4C,$,amazon
8.66,06/30/2020,B07QVSST4C,$,amazon
8.78,07/01/2020,B07QVSST4C,$,amazon
8.78,07/02/2020,B07QVSST4C,$,amazon
8.78,07/03/2020,B07QVSST4C,$,amazon
8.78,07/04/2020,B07QVSST4C,$,amazon
8.78,07/05/2020,B07QVSST4C,$,amazon
8.78,07/06/2020,B07QVSST4C,$,amazon
8.78,07/07/2020,B07QVSST4C,$,amazon
8.78,07/08/2020,B07QVSST4C,$,amazon
8.78,07/09/2020,B07QVSST4C,$,amazon
8.78,07/10/2020,B07QVSST4C,$,amazon
8.78,07/11/2020,B07QVSST4C,$,amazon
8.59,07/12/2020,B07QVSST4C,$,amazon
8.78,07/13/2020,B07QVSST4C,$,amazon
8.78,07/14/2020,B07QVSST4C,$,amazon
8.78,07/15/2020,B07QVSST4C,$,amazon
8.78,07/16/2020,B07QVSST4C,$,amazon
8.78,07/17/2020,B07QVSST4C,$,amazon
8.78,07/18/2020,B07QVSST4C,$,amazon
7.62,07/19/2020,B07QVSST4C,$,amazon
8.78,07/20/2020,B07QVSST4C,$,amazon
8.78,07/21/2020,B07QVSST4C,$,amazon
8.78,07/22/2020,B07QVSST4C,$,amazon
8.78,07/23/2020,B07QVSST4C,$,amazon
8.78,07/24/2020,B07QVSST4C,$,amazon
8.78,07/25/2020,B07QVSST4C,$,amazon
8.78,07/26/2020,B07QVSST4C,$,amazon
8.78,07/27/2020,B07QVSST4C,$,amazon
8.78,07/28/2020,B07QVSST4C,$,amazon
8.78,07/29/2020,B07QVSST4C,$,amazon
8.76,07/30/2020,B07QVSST4C,$,amazon
8.76,07/31/2020,B07QVSST4C,$,amazon
8.78,08/01/2020,B07QVSST4C,$,amazon
8.78,08/02/2020,B07QVSST4C,$,amazon
8.78,08/03/2020,B07QVSST4C,$,amazon
8.78,08/04/2020,B07QVSST4C,$,amazon
8.78,08/05/2020,B07QVSST4C,$,amazon
8.78,08/06/2020,B07QVSST4C,$,amazon
8.78,08/07/2020,B07QVSST4C,$,amazon
8.78,08/08/2020,B07QVSST4C,$,amazon
8.78,08/09/2020,B07QVSST4C,$,amazon
8.78,08/10/2020,B07QVSST4C,$,amazon
8.78,08/11/2020,B07QVSST4C,$,amazon
8.76,08/12/2020,B07QVSST4C,$,amazon
8.76,08/13/2020,B07QVSST4C,$,amazon
8.47,08/14/2020,B07QVSST4C,$,amazon
8.78,08/15/2020,B07QVSST4C,$,amazon
8.28,08/16/2020,B07QVSST4C,$,amazon
8.28,08/17/2020,B07QVSST4C,$,amazon
8.21,08/18/2020,B07QVSST4C,$,amazon
8.78,08/19/2020,B07QVSST4C,$,amazon
8.78,08/20/2020,B07QVSST4C,$,amazon
8.78,08/21/2020,B07QVSST4C,$,amazon
8.78,08/22/2020,B07QVSST4C,$,amazon
8.76,08/23/2020,B07QVSST4C,$,amazon
8.76,08/24/2020,B07QVSST4C,$,amazon
8.76,08/25/2020,B07QVSST4C,$,amazon
8.76,08/26/2020,B07QVSST4C,$,amazon
8.76,08/27/2020,B07QVSST4C,$,amazon
8.76,08/28/2020,B07QVSST4C,$,amazon
8.78,08/29/2020,B07QVSST4C,$,amazon
8.78,08/30/2020,B07QVSST4C,$,amazon
8.78,08/31/2020,B07QVSST4C,$,amazon
8.78,09/01/2020,B07QVSST4C,$,amazon
8.78,09/02/2020,B07QVSST4C,$,amazon
8.78,09/03/2020,B07QVSST4C,$,amazon
8.78,09/04/2020,B07QVSST4C,$,amazon
8.78,09/05/2020,B07QVSST4C,$,amazon
8.78,09/06/2020,B07QVSST4C,$,amazon
8.78,09/07/2020,B07QVSST4C,$,amazon
8.78,09/08/2020,B07QVSST4C,$,amazon
8.78,09/09/2020,B07QVSST4C,$,amazon
8.78,09/10/2020,B07QVSST4C,$,amazon
8.78,09/11/2020,B07QVSST4C,$,amazon
8.78,09/12/2020,B07QVSST4C,$,amazon
8.78,09/13/2020,B07QVSST4C,$,amazon
8.78,09/14/2020,B07QVSST4C,$,amazon
8.78,09/15/2020,B07QVSST4C,$,amazon
8.78,09/16/2020,B07QVSST4C,$,amazon
8.78,09/17/2020,B07QVSST4C,$,amazon
8.78,09/18/2020,B07QVSST4C,$,amazon
8.78,09/19/2020,B07QVSST4C,$,amazon
8.78,09/20/2020,B07QVSST4C,$,amazon
8.78,09/21/2020,B07QVSST4C,$,amazon
8.78,09/22/2020,B07QVSST4C,$,amazon
8.78,09/23/2020,B07QVSST4C,$,amazon
8.78,09/24/2020,B07QVSST4C,$,amazon
8.78,09/25/2020,B07QVSST4C,$,amazon
8.78,09/26/2020,B07QVSST4C,$,amazon
8.78,09/27/2020,B07QVSST4C,$,amazon
8.78,09/28/2020,B07QVSST4C,$,amazon
8.78,09/29/2020,B07QVSST4C,$,amazon
8.78,09/30/2020,B07QVSST4C,$,amazon
8.78,10/01/2020,B07QVSST4C,$,amazon
8.78,10/02/2020,B07QVSST4C,$,amazon
8.78,10/03/2020,B07QVSST4C,$,amazon
8.78,10/04/2020,B07QVSST4C,$,amazon
8.78,10/05/2020,B07QVSST4C,$,amazon
8.78,10/06/2020,B07QVSST4C,$,amazon
8.99,10/07/2020,B07QVSST4C,$,amazon
8.99,10/08/2020,B07QVSST4C,$,amazon
8.99,10/09/2020,B07QVSST4C,$,amazon
8.99,10/10/2020,B07QVSST4C,$,amazon
8.99,10/11/2020,B07QVSST4C,$,amazon
8.99,10/12/2020,B07QVSST4C,$,amazon
8.99,10/13/2020,B07QVSST4C,$,amazon
8.99,10/14/2020,B07QVSST4C,$,amazon
8.99,10/15/2020,B07QVSST4C,$,amazon
8.99,10/16/2020,B07QVSST4C,$,amazon
8.99,10/17/2020,B07QVSST4C,$,amazon
8.99,10/18/2020,B07QVSST4C,$,amazon
8.99,10/19/2020,B07QVSST4C,$,amazon
8.99,10/20/2020,B07QVSST4C,$,amazon
8.99,10/21/2020,B07QVSST4C,$,amazon
8.99,10/22/2020,B07QVSST4C,$,amazon
8.99,10/23/2020,B07QVSST4C,$,amazon
8.99,10/24/2020,B07QVSST4C,$,amazon
8.99,10/25/2020,B07QVSST4C,$,amazon
8.99,10/26/2020,B07QVSST4C,$,amazon
8.99,10/27/2020,B07QVSST4C,$,amazon
8.99,10/28/2020,B07QVSST4C,$,amazon
8.99,10/29/2020,B07QVSST4C,$,amazon
6.99,10/30/2020,B07QVSST4C,$,amazon
6.99,10/31/2020,B07QVSST4C,$,amazon
6.99,11/01/2020,B07QVSST4C,$,amazon
6.99,11/02/2020,B07QVSST4C,$,amazon
6.99,11/03/2020,B07QVSST4C,$,amazon
6.99,11/04/2020,B07QVSST4C,$,amazon
6.99,11/05/2020,B07QVSST4C,$,amazon
6.99,11/06/2020,B07QVSST4C,$,amazon
6.99,11/07/2020,B07QVSST4C,$,amazon
6.99,11/08/2020,B07QVSST4C,$,amazon
6.99,11/09/2020,B07QVSST4C,$,amazon
6.99,11/10/2020,B07QVSST4C,$,amazon
6.99,11/11/2020,B07QVSST4C,$,amazon
6.99,11/12/2020,B07QVSST4C,$,amazon
6.99,11/13/2020,B07QVSST4C,$,amazon
6.99,11/14/2020,B07QVSST4C,$,amazon
6.99,11/15/2020,B07QVSST4C,$,amazon
6.99,11/16/2020,B07QVSST4C,$,amazon
6.99,11/17/2020,B07QVSST4C,$,amazon
6.99,11/18/2020,B07QVSST4C,$,amazon
6.99,11/19/2020,B07QVSST4C,$,amazon
6.99,11/20/2020,B07QVSST4C,$,amazon
6.99,11/21/2020,B07QVSST4C,$,amazon
6.99,11/22/2020,B07QVSST4C,$,amazon
6.99,11/23/2020,B07QVSST4C,$,amazon
6.99,11/24/2020,B07QVSST4C,$,amazon
6.99,11/25/2020,B07QVSST4C,$,amazon
6.99,11/26/2020,B07QVSST4C,$,amazon
6.99,11/27/2020,B07QVSST4C,$,amazon
6.99,11/28/2020,B07QVSST4C,$,amazon
6.99,11/29/2020,B07QVSST4C,$,amazon
6.99,11/30/2020,B07QVSST4C,$,amazon
6.99,12/01/2020,B07QVSST4C,$,amazon
6.99,12/02/2020,B07QVSST4C,$,amazon
6.99,12/03/2020,B07QVSST4C,$,amazon
6.99,12/04/2020,B07QVSST4C,$,amazon
6.99,12/05/2020,B07QVSST4C,$,amazon
6.99,12/06/2020,B07QVSST4C,$,amazon
6.99,12/07/2020,B07QVSST4C,$,amazon
6.99,12/08/2020,B07QVSST4C,$,amazon
10.98,12/09/2020,B07QVSST4C,$,amazon
10.98,12/10/2020,B07QVSST4C,$,amazon
10.98,12/11/2020,B07QVSST4C,$,amazon
10.98,12/12/2020,B07QVSST4C,$,amazon
10.98,12/13/2020,B07QVSST4C,$,amazon
10.98,12/14/2020,B07QVSST4C,$,amazon
10.98,12/15/2020,B07QVSST4C,$,amazon
10.98,12/16/2020,B07QVSST4C,$,amazon
10.98,12/17/2020,B07QVSST4C,$,amazon
10.98,12/18/2020,B07QVSST4C,$,amazon
10.98,12/19/2020,B07QVSST4C,$,amazon
10.98,12/20/2020,B07QVSST4C,$,amazon
10.98,12/21/2020,B07QVSST4C,$,amazon
10.98,12/22/2020,B07QVSST4C,$,amazon
10.98,12/23/2020,B07QVSST4C,$,amazon
10.98,12/24/2020,B07QVSST4C,$,amazon
10.98,12/25/2020,B07QVSST4C,$,amazon
10.98,12/26/2020,B07QVSST4C,$,amazon
10.98,12/27/2020,B07QVSST4C,$,amazon
10.98,12/28/2020,B07QVSST4C,$,amazon
10.98,12/29/2020,B07QVSST4C,$,amazon
10.98,12/30/2020,B07QVSST4C,$,amazon
10.98,12/31/2020,B07QVSST4C,$,amazon
10.98,01/01/2021,B07QVSST4C,$,amazon
10.98,01/02/2021,B07QVSST4C,$,amazon
10.98,01/03/2021,B07QVSST4C,$,amazon
10.98,01/04/2021,B07QVSST4C,$,amazon
10.98,01/05/2021,B07QVSST4C,$,amazon
10.98,01/06/2021,B07QVSST4C,$,amazon
10.98,01/07/2021,B07QVSST4C,$,amazon
10.98,01/08/2021,B07QVSST4C,$,amazon
10.98,01/09/2021,B07QVSST4C,$,amazon
10.98,01/10/2021,B07QVSST4C,$,amazon
10.98,01/11/2021,B07QVSST4C,$,amazon
10.98,01/12/2021,B07QVSST4C,$,amazon
10.98,01/13/2021,B07QVSST4C,$,amazon
10.98,01/14/2021,B07QVSST4C,$,amazon
8.78,01/15/2021,B07QVSST4C,$,amazon
8.78,01/16/2021,B07QVSST4C,$,amazon
8.78,01/17/2021,B07QVSST4C,$,amazon
8.78,01/18/2021,B07QVSST4C,$,amazon
8.78,01/19/2021,B07QVSST4C,$,amazon
8.78,01/20/2021,B07QVSST4C,$,amazon
8.78,01/21/2021,B07QVSST4C,$,amazon
8.78,01/22/2021,B07QVSST4C,$,amazon
8.78,01/23/2021,B07QVSST4C,$,amazon
8.78,01/24/2021,B07QVSST4C,$,amazon
8.78,01/25/2021,B07QVSST4C,$,amazon
8.78,01/26/2021,B07QVSST4C,$,amazon
8.78,01/27/2021,B07QVSST4C,$,amazon
8.78,01/28/2021,B07QVSST4C,$,amazon
8.78,01/29/2021,B07QVSST4C,$,amazon
8.78,01/30/2021,B07QVSST4C,$,amazon
8.78,01/31/2021,B07QVSST4C,$,amazon
8.78,02/01/2021,B07QVSST4C,$,amazon
8.78,02/02/2021,B07QVSST4C,$,amazon
8.78,02/03/2021,B07QVSST4C,$,amazon
8.78,02/04/2021,B07QVSST4C,$,amazon
8.78,02/05/2021,B07QVSST4C,$,amazon
6.99,02/06/2021,B07QVSST4C,$,amazon
6.99,02/07/2021,B07QVSST4C,$,amazon
6.99,02/08/2021,B07QVSST4C,$,amazon
6.99,02/09/2021,B07QVSST4C,$,amazon
6.99,02/10/2021,B07QVSST4C,$,amazon
6.99,02/11/2021,B07QVSST4C,$,amazon
6.99,02/12/2021,B07QVSST4C,$,amazon
6.99,02/13/2021,B07QVSST4C,$,amazon
6.99,02/14/2021,B07QVSST4C,$,amazon
6.99,02/15/2021,B07QVSST4C,$,amazon
6.99,02/16/2021,B07QVSST4C,$,amazon
10.98,02/17/2021,B07QVSST4C,$,amazon
10.98,02/18/2021,B07QVSST4C,$,amazon
10.98,02/19/2021,B07QVSST4C,$,amazon
10.98,02/20/2021,B07QVSST4C,$,amazon
10.98,02/21/2021,B07QVSST4C,$,amazon
10.98,02/22/2021,B07QVSST4C,$,amazon
10.98,02/23/2021,B07QVSST4C,$,amazon
10.98,02/24/2021,B07QVSST4C,$,amazon
10.98,02/25/2021,B07QVSST4C,$,amazon
10.98,02/26/2021,B07QVSST4C,$,amazon
10.98,02/27/2021,B07QVSST4C,$,amazon
10.98,02/28/2021,B07QVSST4C,$,amazon
10.98,03/01/2021,B07QVSST4C,$,amazon
10.98,03/02/2021,B07QVSST4C,$,amazon
10.98,03/03/2021,B07QVSST4C,$,amazon
10.98,03/04/2021,B07QVSST4C,$,amazon
10.98,03/05/2021,B07QVSST4C,$,amazon
10.98,03/06/2021,B07QVSST4C,$,amazon
10.98,03/07/2021,B07QVSST4C,$,amazon
10.98,03/08/2021,B07QVSST4C,$,amazon
10.98,03/09/2021,B07QVSST4C,$,amazon
10.98,03/10/2021,B07QVSST4C,$,amazon
10.98,03/11/2021,B07QVSST4C,$,amazon
10.98,03/12/2021,B07QVSST4C,$,amazon
10.98,03/13/2021,B07QVSST4C,$,amazon
10.98,03/14/2021,B07QVSST4C,$,amazon
10.98,03/15/2021,B07QVSST4C,$,amazon
10.98,03/16/2021,B07QVSST4C,$,amazon
10.98,03/17/2021,B07QVSST4C,$,amazon
10.98,03/18/2021,B07QVSST4C,$,amazon
10.98,03/19/2021,B07QVSST4C,$,amazon
10.98,03/20/2021,B07QVSST4C,$,amazon
10.98,03/21/2021,B07QVSST4C,$,amazon
10.98,03/22/2021,B07QVSST4C,$,amazon
10.98,03/23/2021,B07QVSST4C,$,amazon
10.98,03/24/2021,B07QVSST4C,$,amazon
10.98,03/25/2021,B07QVSST4C,$,amazon
10.98,03/26/2021,B07QVSST4C,$,amazon
10.98,03/27/2021,B07QVSST4C,$,amazon
10.98,03/28/2021,B07QVSST4C,$,amazon
10.98,03/29/2021,B07QVSST4C,$,amazon
9.21,03/25/2020,B07KPTZ9WY,$,amazon
9.21,03/26/2020,B07KPTZ9WY,$,amazon
9.21,03/27/2020,B07KPTZ9WY,$,amazon
9.21,03/28/2020,B07KPTZ9WY,$,amazon
9.21,03/29/2020,B07KPTZ9WY,$,amazon
9.21,03/30/2020,B07KPTZ9WY,$,amazon
9.21,03/31/2020,B07KPTZ9WY,$,amazon
9.21,04/01/2020,B07KPTZ9WY,$,amazon
9.21,04/02/2020,B07KPTZ9WY,$,amazon
9.21,04/03/2020,B07KPTZ9WY,$,amazon
8.53,04/04/2020,B07KPTZ9WY,$,amazon
9.19,04/05/2020,B07KPTZ9WY,$,amazon
9.19,04/06/2020,B07KPTZ9WY,$,amazon
9.19,04/07/2020,B07KPTZ9WY,$,amazon
9.21,04/08/2020,B07KPTZ9WY,$,amazon
9.19,04/09/2020,B07KPTZ9WY,$,amazon
9.21,04/10/2020,B07KPTZ9WY,$,amazon
9.19,04/11/2020,B07KPTZ9WY,$,amazon
9.21,04/12/2020,B07KPTZ9WY,$,amazon
8.77,04/13/2020,B07KPTZ9WY,$,amazon
9.19,04/14/2020,B07KPTZ9WY,$,amazon
9.19,04/15/2020,B07KPTZ9WY,$,amazon
9.19,04/16/2020,B07KPTZ9WY,$,amazon
9.19,04/17/2020,B07KPTZ9WY,$,amazon
9.19,04/18/2020,B07KPTZ9WY,$,amazon
9.17,04/19/2020,B07KPTZ9WY,$,amazon
8.99,04/20/2020,B07KPTZ9WY,$,amazon
8.77,04/21/2020,B07KPTZ9WY,$,amazon
8.77,04/22/2020,B07KPTZ9WY,$,amazon
8.77,04/23/2020,B07KPTZ9WY,$,amazon
8.77,04/24/2020,B07KPTZ9WY,$,amazon
8.77,04/25/2020,B07KPTZ9WY,$,amazon
9.19,04/26/2020,B07KPTZ9WY,$,amazon
9.21,04/27/2020,B07KPTZ9WY,$,amazon
9.21,04/28/2020,B07KPTZ9WY,$,amazon
8.77,04/29/2020,B07KPTZ9WY,$,amazon
8.77,04/30/2020,B07KPTZ9WY,$,amazon
8.77,05/01/2020,B07KPTZ9WY,$,amazon
8.77,05/02/2020,B07KPTZ9WY,$,amazon
9.21,05/03/2020,B07KPTZ9WY,$,amazon
8.77,05/04/2020,B07KPTZ9WY,$,amazon
9.25,05/05/2020,B07KPTZ9WY,$,amazon
9.25,05/06/2020,B07KPTZ9WY,$,amazon
9.25,05/07/2020,B07KPTZ9WY,$,amazon
9.25,05/08/2020,B07KPTZ9WY,$,amazon
9.25,05/09/2020,B07KPTZ9WY,$,amazon
8.84,05/10/2020,B07KPTZ9WY,$,amazon
8.77,05/11/2020,B07KPTZ9WY,$,amazon
8.78,05/12/2020,B07KPTZ9WY,$,amazon
8.82,05/13/2020,B07KPTZ9WY,$,amazon
8.87,05/14/2020,B07KPTZ9WY,$,amazon
9.25,05/15/2020,B07KPTZ9WY,$,amazon
9.25,05/16/2020,B07KPTZ9WY,$,amazon
9.25,05/17/2020,B07KPTZ9WY,$,amazon
9.25,05/18/2020,B07KPTZ9WY,$,amazon
9.25,05/19/2020,B07KPTZ9WY,$,amazon
9.25,05/20/2020,B07KPTZ9WY,$,amazon
9.25,05/21/2020,B07KPTZ9WY,$,amazon
8.77,05/22/2020,B07KPTZ9WY,$,amazon
8.77,05/23/2020,B07KPTZ9WY,$,amazon
9.25,05/24/2020,B07KPTZ9WY,$,amazon
9.25,05/25/2020,B07KPTZ9WY,$,amazon
9.25,05/26/2020,B07KPTZ9WY,$,amazon
9.25,05/27/2020,B07KPTZ9WY,$,amazon
9.25,05/28/2020,B07KPTZ9WY,$,amazon
9.25,05/29/2020,B07KPTZ9WY,$,amazon
9.25,05/30/2020,B07KPTZ9WY,$,amazon
9.25,05/31/2020,B07KPTZ9WY,$,amazon
10.98,06/01/2020,B07KPTZ9WY,$,amazon
10.52,06/02/2020,B07KPTZ9WY,$,amazon
10.52,06/03/2020,B07KPTZ9WY,$,amazon
10.52,06/04/2020,B07KPTZ9WY,$,amazon
10.52,06/05/2020,B07KPTZ9WY,$,amazon
10.52,06/06/2020,B07KPTZ9WY,$,amazon
10.52,06/07/2020,B07KPTZ9WY,$,amazon
10.52,06/08/2020,B07KPTZ9WY,$,amazon
10.52,06/09/2020,B07KPTZ9WY,$,amazon
10.52,06/10/2020,B07KPTZ9WY,$,amazon
10.52,06/11/2020,B07KPTZ9WY,$,amazon
10.98,06/12/2020,B07KPTZ9WY,$,amazon
10.52,06/13/2020,B07KPTZ9WY,$,amazon
10.98,06/14/2020,B07KPTZ9WY,$,amazon
10.98,06/15/2020,B07KPTZ9WY,$,amazon
10.98,06/16/2020,B07KPTZ9WY,$,amazon
10.98,06/17/2020,B07KPTZ9WY,$,amazon
10.98,06/18/2020,B07KPTZ9WY,$,amazon
10.98,06/19/2020,B07KPTZ9WY,$,amazon
10.98,06/20/2020,B07KPTZ9WY,$,amazon
10.93,06/21/2020,B07KPTZ9WY,$,amazon
10.93,06/22/2020,B07KPTZ9WY,$,amazon
10.74,06/23/2020,B07KPTZ9WY,$,amazon
10.74,06/24/2020,B07KPTZ9WY,$,amazon
9.19,06/25/2020,B07KPTZ9WY,$,amazon
9.19,06/26/2020,B07KPTZ9WY,$,amazon
9.19,06/27/2020,B07KPTZ9WY,$,amazon
9.19,06/28/2020,B07KPTZ9WY,$,amazon
9.19,06/29/2020,B07KPTZ9WY,$,amazon
9.19,06/30/2020,B07KPTZ9WY,$,amazon
9.19,07/01/2020,B07KPTZ9WY,$,amazon
9.19,07/02/2020,B07KPTZ9WY,$,amazon
9.33,07/03/2020,B07KPTZ9WY,$,amazon
10.44,07/04/2020,B07KPTZ9WY,$,amazon
10.89,07/05/2020,B07KPTZ9WY,$,amazon
10.98,07/06/2020,B07KPTZ9WY,$,amazon
10.98,07/07/2020,B07KPTZ9WY,$,amazon
10.95,07/08/2020,B07KPTZ9WY,$,amazon
10.95,07/09/2020,B07KPTZ9WY,$,amazon
10.95,07/10/2020,B07KPTZ9WY,$,amazon
10.95,07/11/2020,B07KPTZ9WY,$,amazon
10.95,07/12/2020,B07KPTZ9WY,$,amazon
10.95,07/13/2020,B07KPTZ9WY,$,amazon
10.95,07/14/2020,B07KPTZ9WY,$,amazon
10.95,07/15/2020,B07KPTZ9WY,$,amazon
10.95,07/16/2020,B07KPTZ9WY,$,amazon
10.95,07/17/2020,B07KPTZ9WY,$,amazon
10.44,07/18/2020,B07KPTZ9WY,$,amazon
10.95,07/19/2020,B07KPTZ9WY,$,amazon
10.95,07/20/2020,B07KPTZ9WY,$,amazon
10.95,07/21/2020,B07KPTZ9WY,$,amazon
10.92,07/22/2020,B07KPTZ9WY,$,amazon
10.92,07/23/2020,B07KPTZ9WY,$,amazon
10.92,07/24/2020,B07KPTZ9WY,$,amazon
10.92,07/25/2020,B07KPTZ9WY,$,amazon
10.92,07/26/2020,B07KPTZ9WY,$,amazon
10.44,07/27/2020,B07KPTZ9WY,$,amazon
10.44,07/28/2020,B07KPTZ9WY,$,amazon
10.44,07/29/2020,B07KPTZ9WY,$,amazon
10.44,07/30/2020,B07KPTZ9WY,$,amazon
10.44,07/31/2020,B07KPTZ9WY,$,amazon
10.44,08/01/2020,B07KPTZ9WY,$,amazon
10.44,08/02/2020,B07KPTZ9WY,$,amazon
10.44,08/03/2020,B07KPTZ9WY,$,amazon
10.44,08/04/2020,B07KPTZ9WY,$,amazon
10.44,08/05/2020,B07KPTZ9WY,$,amazon
10.44,08/06/2020,B07KPTZ9WY,$,amazon
10.44,08/07/2020,B07KPTZ9WY,$,amazon
10.44,08/08/2020,B07KPTZ9WY,$,amazon
10.44,08/09/2020,B07KPTZ9WY,$,amazon
10.44,08/10/2020,B07KPTZ9WY,$,amazon
10.44,08/11/2020,B07KPTZ9WY,$,amazon
10.44,08/12/2020,B07KPTZ9WY,$,amazon
10.15,08/13/2020,B07KPTZ9WY,$,amazon
9.98,08/14/2020,B07KPTZ9WY,$,amazon
9.98,08/15/2020,B07KPTZ9WY,$,amazon
9.98,08/16/2020,B07KPTZ9WY,$,amazon
9.98,08/17/2020,B07KPTZ9WY,$,amazon
9.98,08/18/2020,B07KPTZ9WY,$,amazon
9.98,08/19/2020,B07KPTZ9WY,$,amazon
9.98,08/20/2020,B07KPTZ9WY,$,amazon
8.94,08/21/2020,B07KPTZ9WY,$,amazon
8.94,08/22/2020,B07KPTZ9WY,$,amazon
8.94,08/23/2020,B07KPTZ9WY,$,amazon
8.94,08/24/2020,B07KPTZ9WY,$,amazon
8.94,08/25/2020,B07KPTZ9WY,$,amazon
8.94,08/26/2020,B07KPTZ9WY,$,amazon
8.94,08/27/2020,B07KPTZ9WY,$,amazon
8.94,08/28/2020,B07KPTZ9WY,$,amazon
8.94,08/29/2020,B07KPTZ9WY,$,amazon
8.94,08/30/2020,B07KPTZ9WY,$,amazon
8.94,08/31/2020,B07KPTZ9WY,$,amazon
8.94,09/01/2020,B07KPTZ9WY,$,amazon
8.94,09/02/2020,B07KPTZ9WY,$,amazon
8.94,09/03/2020,B07KPTZ9WY,$,amazon
8.94,09/04/2020,B07KPTZ9WY,$,amazon
8.94,09/05/2020,B07KPTZ9WY,$,amazon
8.94,09/06/2020,B07KPTZ9WY,$,amazon
8.94,09/07/2020,B07KPTZ9WY,$,amazon
8.94,09/08/2020,B07KPTZ9WY,$,amazon
8.94,09/09/2020,B07KPTZ9WY,$,amazon
8.94,09/10/2020,B07KPTZ9WY,$,amazon
8.94,09/11/2020,B07KPTZ9WY,$,amazon
8.94,09/12/2020,B07KPTZ9WY,$,amazon
8.94,09/13/2020,B07KPTZ9WY,$,amazon
8.94,09/14/2020,B07KPTZ9WY,$,amazon
8.94,09/15/2020,B07KPTZ9WY,$,amazon
8.94,09/16/2020,B07KPTZ9WY,$,amazon
8.94,09/17/2020,B07KPTZ9WY,$,amazon
8.94,09/18/2020,B07KPTZ9WY,$,amazon
8.94,09/19/2020,B07KPTZ9WY,$,amazon
8.94,09/20/2020,B07KPTZ9WY,$,amazon
10.98,09/21/2020,B07KPTZ9WY,$,amazon
10.98,09/22/2020,B07KPTZ9WY,$,amazon
10.98,09/23/2020,B07KPTZ9WY,$,amazon
10.98,09/24/2020,B07KPTZ9WY,$,amazon
10.98,09/25/2020,B07KPTZ9WY,$,amazon
10.98,09/26/2020,B07KPTZ9WY,$,amazon
10.98,09/27/2020,B07KPTZ9WY,$,amazon
10.98,09/28/2020,B07KPTZ9WY,$,amazon
10.98,09/29/2020,B07KPTZ9WY,$,amazon
10.98,09/30/2020,B07KPTZ9WY,$,amazon
10.98,10/01/2020,B07KPTZ9WY,$,amazon
10.98,10/02/2020,B07KPTZ9WY,$,amazon
10.98,10/03/2020,B07KPTZ9WY,$,amazon
10.98,10/04/2020,B07KPTZ9WY,$,amazon
10.98,10/05/2020,B07KPTZ9WY,$,amazon
10.98,10/06/2020,B07KPTZ9WY,$,amazon
10.98,10/07/2020,B07KPTZ9WY,$,amazon
10.98,10/08/2020,B07KPTZ9WY,$,amazon
10.98,10/09/2020,B07KPTZ9WY,$,amazon
10.98,10/10/2020,B07KPTZ9WY,$,amazon
10.98,10/11/2020,B07KPTZ9WY,$,amazon
10.98,10/12/2020,B07KPTZ9WY,$,amazon
10.98,10/13/2020,B07KPTZ9WY,$,amazon
10.98,10/14/2020,B07KPTZ9WY,$,amazon
10.98,10/15/2020,B07KPTZ9WY,$,amazon
10.98,10/16/2020,B07KPTZ9WY,$,amazon
10.98,10/17/2020,B07KPTZ9WY,$,amazon
10.98,10/18/2020,B07KPTZ9WY,$,amazon
10.98,10/19/2020,B07KPTZ9WY,$,amazon
10.98,10/20/2020,B07KPTZ9WY,$,amazon
10.98,10/21/2020,B07KPTZ9WY,$,amazon
10.98,10/22/2020,B07KPTZ9WY,$,amazon
10.98,10/23/2020,B07KPTZ9WY,$,amazon
10.98,10/24/2020,B07KPTZ9WY,$,amazon
10.98,10/25/2020,B07KPTZ9WY,$,amazon
10.98,10/26/2020,B07KPTZ9WY,$,amazon
10.98,10/27/2020,B07KPTZ9WY,$,amazon
10.98,10/28/2020,B07KPTZ9WY,$,amazon
10.98,10/29/2020,B07KPTZ9WY,$,amazon
10.98,10/30/2020,B07KPTZ9WY,$,amazon
10.98,10/31/2020,B07KPTZ9WY,$,amazon
10.98,11/01/2020,B07KPTZ9WY,$,amazon
10.98,11/02/2020,B07KPTZ9WY,$,amazon
10.98,11/03/2020,B07KPTZ9WY,$,amazon
10.98,11/04/2020,B07KPTZ9WY,$,amazon
10.98,11/05/2020,B07KPTZ9WY,$,amazon
10.98,11/06/2020,B07KPTZ9WY,$,amazon
10.98,11/07/2020,B07KPTZ9WY,$,amazon
10.98,11/08/2020,B07KPTZ9WY,$,amazon
10.98,11/09/2020,B07KPTZ9WY,$,amazon
10.98,11/10/2020,B07KPTZ9WY,$,amazon
